# Data for H2O compton scattering and molecular form factor
# ---------------------------------------------------------
#
# Compton scattering uses the He/2 approach (PDFGetX2): Total = 2*H + O
# Molecular form factor is taken from Wang. et al (SDIC calculations) 
# Wang et al.  J. Chem. Phys. 101, 4842 (1994); https://doi.org/10.1063/1.467407				
#
#	        Compton Scattering of H2O			Molecular form factor
Q (1/A)		H	        O	        total	    FF
12.250000	0.994237	6.865274	8.853747	1.946545
12.275000	0.994296	6.868123	8.856715	1.942043
12.300000	0.994355	6.870968	8.859678	1.937565
12.325000	0.994413	6.873808	8.862634	1.933093
12.350000	0.994471	6.876644	8.865586	1.928645
12.375000	0.994528	6.879475	8.868532	1.924202
12.400000	0.994585	6.882302	8.871472	1.919782
12.425000	0.994641	6.885124	8.874406	1.915368
12.450000	0.994697	6.887942	8.877336	1.910976
12.475000	0.994752	6.890755	8.880259	1.906606
12.500000	0.994807	6.893564	8.883178	1.902241
12.525000	0.994861	6.896369	8.886091	1.897882
12.550000	0.994915	6.899169	8.888999	1.893543
12.575000	0.994968	6.901964	8.891901	1.889225
12.600000	0.995021	6.904755	8.894798	1.884912
12.625000	0.995074	6.907542	8.897690	1.880605
12.650000	0.995126	6.910324	8.900576	1.876317
12.675000	0.995178	6.913101	8.903456	1.872034
12.700000	0.995229	6.915874	8.906332	1.86777
12.725000	0.995280	6.918643	8.909203	1.863511
12.750000	0.995330	6.921407	8.912068	1.859271
12.775000	0.995380	6.924166	8.914927	1.855035
12.800000	0.995430	6.926921	8.917781	1.850805
12.825000	0.995479	6.929672	8.920630	1.846592
